CLIENTNUM,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit
720503508,44,F,Uneducated,Divorced,Less than $40K,Blue,5594
770762133,52,F,High School,Married,Unknown,Blue,3505
713555133,56,F,High School,Unknown,Less than $40K,Blue,1667
711232608,47,F,High School,Single,Less than $40K,Blue,1636
780322908,52,F,Unknown,Married,Less than $40K,Blue,3281
708207783,50,F,High School,Single,Less than $40K,Blue,1477
719590458,44,F,Graduate,Married,Less than $40K,Blue,1905
778679883,39,M,Graduate,Single,$60K - $80K,Blue,6146
780230208,53,M,College,Married,$40K - $60K,Blue,2672
827703258,42,M,High School,Married,$60K - $80K,Blue,13426
807379833,48,M,Graduate,Divorced,$40K - $60K,Blue,9104
711178383,47,M,Post-Graduate,Married,$80K - $120K,Blue,30300
712203333,51,M,Graduate,Married,$80K - $120K,Blue,7088
709261383,56,F,Graduate,Married,$40K - $60K,Blue,1872
715829358,33,F,College,Married,$40K - $60K,Blue,2874
713213133,36,M,Graduate,Single,$40K - $60K,Blue,6763
778860783,57,M,Unknown,Divorced,$120K +,Blue,24379
779442783,39,F,Graduate,Single,Less than $40K,Blue,2867
780008358,59,M,Uneducated,Unknown,$60K - $80K,Blue,13172
721274208,41,F,High School,Single,Less than $40K,Blue,2201
714076683,29,F,College,Married,Less than $40K,Blue,3261
788791383,39,F,High School,Married,$40K - $60K,Blue,5027
709459608,47,F,Unknown,Unknown,$40K - $60K,Blue,1811
711560058,49,M,High School,Married,$60K - $80K,Blue,2465
717657333,43,F,Graduate,Single,Less than $40K,Blue,7584
812218908,46,F,Unknown,Married,Less than $40K,Blue,4065
787482033,60,M,High School,Divorced,$80K - $120K,Blue,28930
779141658,48,M,Graduate,Married,$80K - $120K,Blue,4963
813810333,50,M,Post-Graduate,Married,$60K - $80K,Blue,2049
789613083,47,M,Uneducated,Divorced,$60K - $80K,Blue,1943
794540883,56,F,Post-Graduate,Married,$40K - $60K,Blue,3485
811889808,43,M,Graduate,Married,$80K - $120K,Blue,23459
720509433,51,F,College,Single,Less than $40K,Blue,2306
715091208,42,M,High School,Married,$80K - $120K,Blue,18177
719269308,49,F,Graduate,Unknown,Less than $40K,Blue,3252
718200333,47,F,Uneducated,Single,Less than $40K,Blue,2894
713487633,44,M,Post-Graduate,Married,$80K - $120K,Blue,34516
789363408,44,M,High School,Married,$120K +,Silver,34516
713916708,53,M,Graduate,Single,$120K +,Gold,34516
823833483,41,M,Graduate,Single,$40K - $60K,Blue,7839
717756258,49,M,Unknown,Married,$120K +,Blue,16494
712879158,49,M,High School,Married,$60K - $80K,Gold,6224
709474683,42,F,College,Married,Less than $40K,Blue,6078
772313358,50,M,High School,Single,$80K - $120K,Blue,21322
711856683,51,M,Post-Graduate,Married,$40K - $60K,Blue,1590
718530258,52,F,Uneducated,Divorced,Less than $40K,Blue,1986
716288208,48,M,Graduate,Single,$60K - $80K,Blue,15618
718712583,44,M,Uneducated,Married,$80K - $120K,Blue,34496
806432433,40,F,High School,Single,$40K - $60K,Blue,2544
720074583,42,M,Graduate,Unknown,$80K - $120K,Blue,4765
768848658,43,F,Unknown,Single,Unknown,Blue,16583
709895508,42,M,Graduate,Married,Less than $40K,Blue,6153
711542358,42,F,High School,Married,Less than $40K,Gold,15987
718773333,51,F,Unknown,Single,Less than $40K,Blue,5139
816832383,61,F,High School,Single,Less than $40K,Blue,3421
714042108,59,M,Uneducated,Single,$40K - $60K,Blue,11000
714664683,46,F,Uneducated,Married,Less than $40K,Blue,2490
713894358,51,M,Post-Graduate,Unknown,$80K - $120K,Gold,34516
715436883,48,F,Post-Graduate,Married,Less than $40K,Blue,2490
715260558,44,F,High School,Single,$40K - $60K,Blue,2055
713664258,56,M,Unknown,Single,$40K - $60K,Blue,14344
713364783,42,F,Post-Graduate,Single,Less than $40K,Blue,3453
718078008,40,M,College,Divorced,$60K - $80K,Blue,20304
798546408,61,F,College,Single,Less than $40K,Blue,8283
779018508,45,M,Uneducated,Single,$80K - $120K,Blue,11318
802668333,49,M,Graduate,Single,$80K - $120K,Blue,2384
718320933,47,M,Uneducated,Married,$60K - $80K,Blue,11919
789016983,45,F,High School,Married,Less than $40K,Blue,2948
713907633,43,M,College,Unknown,$60K - $80K,Blue,5397
708474333,42,M,Graduate,Married,$60K - $80K,Blue,12294
778894233,42,M,High School,Unknown,$80K - $120K,Blue,7253
717244683,43,F,College,Married,Unknown,Blue,21922
711410958,40,M,High School,Married,$60K - $80K,Blue,13452
799711833,50,F,College,Married,Unknown,Blue,24735
714047733,53,F,Graduate,Single,$40K - $60K,Blue,4942
710061783,49,M,Graduate,Married,$40K - $60K,Blue,14973
711082908,44,M,Uneducated,Single,$80K - $120K,Blue,19719
721190358,49,M,Unknown,Unknown,$80K - $120K,Blue,29690
712760208,42,F,Graduate,Married,Unknown,Blue,6751
751563933,43,F,High School,Married,Less than $40K,Blue,9484
815498733,51,F,Unknown,Single,Less than $40K,Blue,4333
718433508,40,F,Uneducated,Unknown,Less than $40K,Blue,2481
720935658,57,F,Post-Graduate,Single,Less than $40K,Blue,3059
714754533,51,M,Doctorate,Single,$120K +,Platinum,34516
714713508,49,M,Doctorate,Divorced,$80K - $120K,Blue,25178
715038033,61,M,Graduate,Single,Less than $40K,Blue,7169
809169858,62,M,Graduate,Single,$60K - $80K,Blue,18224
718379358,39,M,Unknown,Single,$80K - $120K,Silver,34516
779456508,52,M,Graduate,Divorced,$60K - $80K,Blue,4813
708907833,38,F,High School,Single,Unknown,Blue,24965
708693558,50,F,High School,Single,Less than $40K,Silver,12569
718665933,43,M,Unknown,Divorced,$120K +,Blue,34516
816073983,53,F,College,Single,Less than $40K,Blue,8259
715851333,42,M,High School,Married,$60K - $80K,Blue,13804
712884408,43,F,High School,Single,Unknown,Blue,5700
715404783,43,F,Graduate,Married,Less than $40K,Blue,6448
773356008,57,M,Post-Graduate,Divorced,$60K - $80K,Blue,5479
789525408,50,F,Uneducated,Married,Less than $40K,Blue,3749
721212258,48,M,High School,Single,$120K +,Blue,30210
719625933,41,M,Graduate,Married,$120K +,Blue,5807
714304458,44,M,High School,Married,$60K - $80K,Blue,3605
819975183,44,F,College,Single,$40K - $60K,Silver,17077
785515533,43,F,College,Married,Less than $40K,Blue,5380
720712533,51,M,Graduate,Married,$80K - $120K,Gold,34516
709861008,47,M,Post-Graduate,Married,$80K - $120K,Blue,27720
713911233,47,F,Doctorate,Single,$40K - $60K,Silver,18341
712580958,38,M,High School,Single,$120K +,Blue,27712
719473458,46,M,High School,Single,$40K - $60K,Blue,8285
711764733,41,F,Uneducated,Unknown,$40K - $60K,Silver,19704
794124708,47,M,Graduate,Unknown,$80K - $120K,Blue,21325
780707733,41,M,Graduate,Married,$80K - $120K,Blue,34516
780620883,49,F,Uneducated,Single,$40K - $60K,Blue,7045
720849708,44,M,Graduate,Single,$80K - $120K,Blue,14388
789312033,48,F,Post-Graduate,Single,Less than $40K,Blue,3874
778742358,44,M,Graduate,Married,$60K - $80K,Blue,4752
719658858,50,F,Doctorate,Married,Unknown,Silver,34516
713425383,59,F,High School,Single,Less than $40K,Blue,7484
770842833,49,F,High School,Married,Unknown,Silver,34516
712029783,42,M,Uneducated,Single,$80K - $120K,Silver,34516
718893333,52,M,Graduate,Married,$60K - $80K,Blue,18336
711203658,46,M,Graduate,Unknown,$40K - $60K,Blue,2259
718567758,41,M,College,Married,$40K - $60K,Blue,10682
771719283,39,F,Doctorate,Married,Less than $40K,Blue,8587
717926358,46,F,Graduate,Single,Less than $40K,Blue,5494
779751258,45,F,Graduate,Married,Less than $40K,Blue,1946
774491958,53,M,High School,Single,$60K - $80K,Blue,6228
713428833,42,M,Unknown,Married,$80K - $120K,Blue,7537
714166833,44,F,Graduate,Single,Less than $40K,Silver,13609
809464608,47,F,High School,Married,Unknown,Silver,34516
789681708,46,M,Uneducated,Married,$60K - $80K,Gold,34516
713102733,38,F,Graduate,Single,Less than $40K,Gold,15987
715195383,46,F,Graduate,Divorced,Less than $40K,Blue,2391
812408058,39,M,Unknown,Unknown,$120K +,Blue,34516
787226508,47,M,College,Single,$60K - $80K,Blue,20811
713537733,46,M,Doctorate,Unknown,$60K - $80K,Gold,34516
715170183,45,M,Graduate,Married,$40K - $60K,Blue,3735
717109983,50,F,High School,Married,$40K - $60K,Blue,2275
713208033,43,F,High School,Married,Less than $40K,Blue,7350
712788258,48,M,College,Married,$40K - $60K,Blue,1913
758382183,50,F,Graduate,Unknown,Less than $40K,Blue,4249
715469583,40,F,Graduate,Unknown,$40K - $60K,Blue,2136
709235058,46,M,College,Married,$40K - $60K,Silver,18956
714786483,45,M,College,Single,$60K - $80K,Blue,13445
713299758,53,M,High School,Single,Less than $40K,Blue,8979
771912408,49,F,Graduate,Married,Less than $40K,Blue,6674
721445658,52,F,Post-Graduate,Single,Less than $40K,Blue,6265
719787633,47,M,Graduate,Married,$80K - $120K,Silver,34516
713697933,47,M,Uneducated,Single,$80K - $120K,Blue,34516
712208658,43,M,High School,Single,$60K - $80K,Blue,13165
708219108,49,M,College,Divorced,$80K - $120K,Blue,9959
709065483,40,F,College,Divorced,$40K - $60K,Blue,9243
715237683,53,F,Graduate,Single,Less than $40K,Blue,4737
712925808,51,F,Unknown,Married,$40K - $60K,Blue,2710
788931558,46,M,High School,Single,$40K - $60K,Blue,2000
717521508,41,M,High School,Single,$80K - $120K,Gold,34516
713688933,42,F,Unknown,Married,Less than $40K,Blue,8798
712405908,50,M,High School,Unknown,$120K +,Blue,24670
789298833,51,M,Uneducated,Divorced,$80K - $120K,Blue,23453
715729683,44,M,High School,Single,$120K +,Silver,34516
717682233,49,M,Uneducated,Married,$60K - $80K,Blue,6139
712266633,51,F,Unknown,Married,$40K - $60K,Blue,14800
719272458,53,F,Graduate,Single,$40K - $60K,Blue,9815
780769308,49,F,Unknown,Single,Less than $40K,Blue,3919
721468533,59,M,Graduate,Single,Unknown,Blue,12265
816615633,47,F,Doctorate,Married,$40K - $60K,Blue,3256
720167508,50,M,Uneducated,Single,$80K - $120K,Blue,19000
711152658,44,M,Graduate,Single,$120K +,Silver,34516
771772083,48,M,Graduate,Married,$60K - $80K,Blue,13197
708419733,47,M,College,Single,$60K - $80K,Blue,22599
709372608,43,M,Uneducated,Married,$60K - $80K,Blue,23457
788907033,40,M,High School,Unknown,$80K - $120K,Blue,5238
711136008,41,M,Graduate,Single,$80K - $120K,Blue,31560
716691783,46,F,High School,Single,Less than $40K,Blue,6218
812618883,47,M,High School,Divorced,Unknown,Silver,34516
715908558,44,M,Graduate,Unknown,$60K - $80K,Silver,29572
718024908,52,F,Graduate,Unknown,Less than $40K,Blue,2743
709558608,39,M,Uneducated,Single,$80K - $120K,Blue,2844
824177733,53,F,High School,Single,Less than $40K,Blue,9678
719784708,49,M,Unknown,Married,$80K - $120K,Blue,26882
717535083,52,F,Post-Graduate,Married,Less than $40K,Blue,5207
712453308,46,M,High School,Divorced,$40K - $60K,Silver,15034
721008933,44,F,Graduate,Divorced,$40K - $60K,Blue,3107
720859533,52,F,High School,Single,$40K - $60K,Blue,12214
789556533,52,M,Graduate,Married,$80K - $120K,Blue,23070
717656433,50,F,Graduate,Single,Less than $40K,Blue,2167
792524358,55,M,High School,Single,$80K - $120K,Gold,34516
758211483,45,M,Unknown,Married,$60K - $80K,Blue,6895
801380808,44,M,Doctorate,Married,$80K - $120K,Blue,25894
716329383,46,F,Graduate,Single,Less than $40K,Blue,3138
716871633,49,M,Uneducated,Single,$120K +,Blue,12055
718491708,53,F,College,Single,Unknown,Blue,16592
787502883,60,F,Doctorate,Single,Unknown,Silver,34516
715183308,47,M,Post-Graduate,Unknown,Unknown,Silver,33184
713872833,54,F,Graduate,Single,$40K - $60K,Blue,10753
708535158,39,M,Post-Graduate,Unknown,$80K - $120K,Blue,9959
711658758,46,F,Uneducated,Married,Less than $40K,Blue,2069
717248583,43,F,College,Married,Less than $40K,Silver,11362
713087958,53,M,High School,Divorced,$120K +,Blue,34516
721495458,44,M,Graduate,Married,$60K - $80K,Blue,20001
786097158,48,M,High School,Married,$40K - $60K,Blue,8786
712219083,41,M,Uneducated,Single,$80K - $120K,Blue,7142
715327683,45,F,Post-Graduate,Single,Less than $40K,Blue,4477
715624533,41,F,Unknown,Unknown,$40K - $60K,Blue,5357
715599633,51,M,College,Married,$80K - $120K,Silver,34516
718958583,44,M,Post-Graduate,Single,$80K - $120K,Blue,2367
717397983,39,M,Uneducated,Single,$60K - $80K,Blue,23402
715037133,40,M,Doctorate,Unknown,Less than $40K,Blue,4587
818767458,41,M,Graduate,Married,$120K +,Blue,6565
778863258,46,F,Unknown,Married,Unknown,Blue,6030
712075083,50,M,High School,Single,$120K +,Blue,6982
711963183,50,M,Uneducated,Married,Less than $40K,Blue,5128
720903258,48,M,Unknown,Unknown,$60K - $80K,Blue,9405
772404633,49,M,Graduate,Married,$80K - $120K,Silver,34516
713302758,49,M,Graduate,Married,$120K +,Blue,14646
717859233,41,M,Graduate,Married,$80K - $120K,Blue,12578
712955433,36,F,Uneducated,Unknown,$40K - $60K,Blue,4370
718292283,52,F,High School,Single,$40K - $60K,Blue,3416
713197308,42,M,Graduate,Married,$60K - $80K,Silver,6224
789175683,49,F,College,Married,Less than $40K,Silver,10741
811700058,41,M,Graduate,Single,$60K - $80K,Gold,34516
818476383,50,M,Unknown,Unknown,$120K +,Silver,34516
720164358,53,F,Graduate,Single,$40K - $60K,Blue,6058
710357208,49,M,Uneducated,Married,$80K - $120K,Blue,8561
711325308,46,M,Unknown,Single,$80K - $120K,Blue,9959
721486908,51,F,High School,Single,Less than $40K,Blue,7645
711210633,51,M,Uneducated,Single,$60K - $80K,Blue,1922
712570458,51,F,High School,Married,Less than $40K,Blue,5625
712058133,54,F,College,Single,Less than $40K,Blue,2274
708153558,46,M,Doctorate,Divorced,$120K +,Blue,34516
709893858,43,M,Post-Graduate,Married,$40K - $60K,Blue,9422
709225758,48,F,Post-Graduate,Married,Unknown,Blue,7469
709984083,43,F,Unknown,Single,Less than $40K,Blue,3849
711854808,41,M,High School,Married,$120K +,Blue,34516
822125283,49,M,Uneducated,Married,$80K - $120K,Blue,4778
717340608,51,F,High School,Single,Unknown,Gold,34516
711084183,47,F,Uneducated,Unknown,$40K - $60K,Blue,5168
720891633,53,F,High School,Single,Less than $40K,Blue,3199
719607183,55,F,Graduate,Single,Unknown,Blue,21046
715839708,51,M,Graduate,Married,$120K +,Blue,34516
717008358,40,F,Unknown,Married,Less than $40K,Blue,6540
769152783,60,F,High School,Single,Less than $40K,Blue,8141
788240358,40,F,Graduate,Married,Unknown,Silver,33441
716098683,46,F,Graduate,Unknown,Unknown,Blue,5496
802675983,42,F,Graduate,Married,Less than $40K,Blue,3794
712716108,46,F,Graduate,Single,Less than $40K,Blue,5785
709238358,51,F,Uneducated,Married,Unknown,Blue,19387
708682908,43,F,Unknown,Single,Unknown,Blue,2838
812794983,41,F,College,Married,Less than $40K,Blue,4086
708968733,47,M,Uneducated,Married,$80K - $120K,Blue,31987
779315508,43,M,Post-Graduate,Single,$40K - $60K,Blue,9043
740065833,47,F,Graduate,Single,Less than $40K,Silver,11128
721063533,51,M,Graduate,Single,$40K - $60K,Blue,3062
718189908,44,F,Unknown,Unknown,$40K - $60K,Gold,23981
780064983,44,M,Graduate,Married,$80K - $120K,Gold,34516
770920908,39,F,Unknown,Single,$40K - $60K,Silver,22054
718046433,53,F,Graduate,Unknown,Less than $40K,Blue,2199
711842508,45,M,Uneducated,Unknown,$80K - $120K,Blue,9303
772869033,47,M,Unknown,Single,$120K +,Gold,34516
715298808,40,M,High School,Divorced,$40K - $60K,Blue,7566
708877458,50,F,Uneducated,Married,Unknown,Blue,11343
787496733,47,F,Uneducated,Married,Unknown,Blue,15155
789469083,55,M,Unknown,Single,$80K - $120K,Blue,10795
709497108,44,F,High School,Married,Less than $40K,Blue,6633
784819758,54,F,Graduate,Single,Unknown,Blue,8572
720412308,40,M,Unknown,Married,$80K - $120K,Blue,34516
719178183,50,M,Graduate,Married,$80K - $120K,Silver,34516
789560433,49,M,Post-Graduate,Single,$60K - $80K,Blue,14895
712931733,49,F,Graduate,Single,Less than $40K,Blue,2636
714417183,39,F,Uneducated,Unknown,Less than $40K,Blue,9511
771097683,43,M,High School,Single,$120K +,Blue,10896
713824983,43,F,High School,Married,Less than $40K,Blue,8401
715360458,45,F,Graduate,Divorced,Unknown,Blue,12406
711736083,47,F,College,Divorced,Unknown,Blue,6769
714821433,45,F,College,Married,Less than $40K,Blue,2737
779263533,34,F,Graduate,Unknown,Unknown,Silver,32292
773988708,52,M,Uneducated,Married,$120K +,Silver,34516
719623083,33,F,Doctorate,Unknown,Less than $40K,Gold,15987
718304583,43,M,Unknown,Married,$60K - $80K,Gold,34516
720198183,42,M,College,Married,$40K - $60K,Blue,2437
780545133,49,M,Graduate,Single,$80K - $120K,Blue,4557
711128433,55,M,Uneducated,Single,$40K - $60K,Blue,10949
789960783,39,F,Graduate,Unknown,Less than $40K,Silver,10398
709556208,40,F,College,Single,$40K - $60K,Silver,22361
712053033,46,M,Unknown,Single,$80K - $120K,Blue,3841
794482158,46,M,College,Single,$80K - $120K,Silver,34516
780450708,58,M,College,Single,$120K +,Silver,34516
710016708,44,F,Graduate,Married,Less than $40K,Silver,10877
709434408,42,M,Unknown,Married,$40K - $60K,Blue,5848
778716783,50,M,Unknown,Married,$60K - $80K,Blue,11552
712447758,46,M,Graduate,Married,$80K - $120K,Blue,11901
779435883,37,M,High School,Unknown,$80K - $120K,Blue,2273
719918358,57,F,Graduate,Unknown,Less than $40K,Blue,3082
720474408,52,M,Graduate,Single,$40K - $60K,Blue,9298
719401158,62,F,Post-Graduate,Single,$40K - $60K,Blue,4136
778430733,45,M,High School,Unknown,$60K - $80K,Blue,12399
717583908,57,M,High School,Single,$80K - $120K,Blue,15030
823519458,44,F,Graduate,Married,Less than $40K,Blue,6441
712381683,42,F,Unknown,Married,Unknown,Blue,7469
716045508,40,F,Unknown,Single,Less than $40K,Blue,3569
820936533,47,M,Graduate,Unknown,Less than $40K,Blue,2781
721227258,51,M,Post-Graduate,Married,$120K +,Silver,34516
771304383,45,F,High School,Married,Less than $40K,Blue,4174
717600483,50,M,Unknown,Married,$60K - $80K,Blue,23223
778865583,46,M,Graduate,Married,Less than $40K,Blue,6954
709871658,47,F,Unknown,Single,Less than $40K,Blue,7136
818280108,43,F,High School,Single,Less than $40K,Blue,1820
716350008,52,M,Uneducated,Married,$40K - $60K,Blue,2937
778172583,46,F,High School,Single,Less than $40K,Blue,6636
719121708,41,M,Graduate,Married,$60K - $80K,Silver,31497
714342033,52,M,High School,Married,$120K +,Blue,34516
788811558,52,F,High School,Married,Less than $40K,Blue,1959
788943333,51,M,Post-Graduate,Married,$80K - $120K,Silver,34516
719258433,49,M,Graduate,Single,$60K - $80K,Blue,7801
717895833,55,M,College,Single,$120K +,Blue,6455
711550983,46,M,Graduate,Divorced,$40K - $60K,Blue,11343
714077583,43,M,Post-Graduate,Married,$40K - $60K,Platinum,23981
720939933,46,F,Unknown,Single,Less than $40K,Blue,2879
716725008,49,M,High School,Married,$80K - $120K,Blue,7667
788824083,41,M,Uneducated,Single,$120K +,Blue,34516
716335983,37,M,High School,Single,$80K - $120K,Blue,6713
719157933,51,M,Uneducated,Married,$120K +,Blue,10984
716704158,50,M,Doctorate,Married,$120K +,Blue,34516
716258358,57,M,Uneducated,Single,$60K - $80K,Blue,23058
827904183,40,M,Uneducated,Married,$120K +,Blue,17606
820394733,52,M,College,Married,$120K +,Gold,34516
716574033,45,F,High School,Divorced,$40K - $60K,Silver,18000
736786908,48,F,College,Married,Less than $40K,Blue,5550
774099708,39,F,High School,Single,Less than $40K,Blue,1621
714282333,49,F,College,Married,Less than $40K,Blue,3244
717471933,45,M,Unknown,Married,$40K - $60K,Blue,5800
818316108,43,F,Graduate,Married,Less than $40K,Blue,2550
709838508,45,M,Graduate,Divorced,$60K - $80K,Silver,34516
716212383,38,M,High School,Single,$120K +,Blue,10874
757667133,54,M,College,Single,$80K - $120K,Blue,13769
794571108,39,M,Graduate,Divorced,$40K - $60K,Silver,17894
711370458,49,F,Graduate,Married,Less than $40K,Gold,15016
788528958,45,M,Graduate,Single,$120K +,Blue,9036
716745408,54,M,High School,Single,$80K - $120K,Blue,12813
771752508,40,F,Doctorate,Married,Less than $40K,Blue,4660
788916933,49,M,College,Married,$60K - $80K,Gold,34516
714938733,48,M,Post-Graduate,Single,$80K - $120K,Blue,13174
761818758,43,M,Graduate,Single,Unknown,Blue,11210
714422058,42,M,Graduate,Single,$120K +,Blue,31639
712191783,49,M,High School,Married,$120K +,Gold,34516
716319258,43,M,Uneducated,Single,$120K +,Blue,34516
719813058,44,F,Unknown,Married,Less than $40K,Blue,2490
712351908,45,M,High School,Unknown,$80K - $120K,Blue,26438
716742483,38,F,Graduate,Single,Less than $40K,Blue,7504
708160008,44,M,Uneducated,Married,$120K +,Blue,34516
709269708,45,M,Graduate,Single,$120K +,Platinum,34516
779098308,51,F,College,Married,Unknown,Blue,15048
717257658,41,M,Graduate,Single,$80K - $120K,Blue,9357
775112958,51,M,Unknown,Married,$60K - $80K,Blue,11548
788812608,56,F,Uneducated,Single,Less than $40K,Blue,8767
711002058,42,M,Unknown,Single,$40K - $60K,Blue,5306
716199408,52,F,Graduate,Single,Unknown,Blue,3608
718100808,49,F,Uneducated,Married,Less than $40K,Gold,15987
790051758,50,M,Graduate,Single,$120K +,Blue,31782
772430733,42,M,Graduate,Married,$120K +,Blue,34516
713460258,45,F,Doctorate,Married,$40K - $60K,Silver,19107
820036533,50,M,Unknown,Married,$80K - $120K,Blue,34516
719785683,41,M,Post-Graduate,Married,$80K - $120K,Blue,21751
711830433,44,F,College,Single,Less than $40K,Blue,7926
807393558,51,M,Unknown,Single,$120K +,Silver,34516
718306308,48,M,Graduate,Married,$80K - $120K,Blue,27984
772725408,40,M,Uneducated,Divorced,$60K - $80K,Blue,24499
711183558,49,M,High School,Single,$80K - $120K,Blue,2221
720317658,43,M,Graduate,Single,$80K - $120K,Blue,5858
710596983,51,M,Uneducated,Single,$80K - $120K,Blue,27318
716986458,44,F,High School,Single,Unknown,Blue,9766
717382608,59,M,Graduate,Single,$60K - $80K,Silver,26692
825767658,49,M,Graduate,Single,$60K - $80K,Gold,34516
717513933,38,M,College,Single,$120K +,Blue,14938
789186858,52,M,Graduate,Married,$80K - $120K,Blue,33256
717658758,49,M,Graduate,Single,$120K +,Silver,34516
715575258,47,M,Graduate,Single,$40K - $60K,Blue,5791
714975633,51,F,High School,Single,Unknown,Blue,2319
715396983,46,M,Uneducated,Married,$80K - $120K,Blue,17698
712624383,52,M,College,Single,$80K - $120K,Silver,34516
721335558,57,F,Graduate,Single,Less than $40K,Blue,6482
711167808,40,M,Unknown,Single,$60K - $80K,Blue,18975
713761608,44,M,Graduate,Divorced,$60K - $80K,Silver,34516
713367858,47,M,Unknown,Single,$40K - $60K,Blue,2479
710489583,41,F,Graduate,Unknown,Less than $40K,Blue,4941
720422358,42,M,Post-Graduate,Single,$60K - $80K,Gold,34516
772098858,44,F,Uneducated,Married,Unknown,Blue,8230
789304983,44,M,Unknown,Married,$40K - $60K,Silver,22226
779257233,47,M,Uneducated,Single,$120K +,Blue,28852
717579258,36,M,Unknown,Unknown,$40K - $60K,Blue,6893
709418508,45,M,Graduate,Married,$60K - $80K,Blue,7653
778439883,50,M,High School,Unknown,$80K - $120K,Blue,26840
716063583,41,M,High School,Divorced,$60K - $80K,Blue,4549
716609433,55,M,High School,Divorced,$120K +,Blue,16828
721053633,45,M,College,Single,$40K - $60K,Blue,6530
711559008,40,F,Post-Graduate,Single,$40K - $60K,Blue,11642
718698558,43,M,College,Single,$80K - $120K,Blue,5390
770190258,49,F,Graduate,Married,Less than $40K,Blue,7037
709008708,47,M,College,Married,Less than $40K,Blue,8390
823922208,49,M,Unknown,Single,$60K - $80K,Blue,2122
718457058,43,M,High School,Married,$40K - $60K,Blue,3442
708472008,44,F,Uneducated,Married,Less than $40K,Blue,6680
710395233,42,F,Graduate,Single,Unknown,Silver,34516
716732958,44,F,High School,Married,$40K - $60K,Blue,7244
780108408,52,M,Graduate,Married,$80K - $120K,Blue,34516
720962208,42,M,Post-Graduate,Married,$60K - $80K,Blue,2476
714019083,40,F,Graduate,Married,Less than $40K,Blue,2019
721225083,54,F,Unknown,Divorced,Less than $40K,Blue,8758
819109308,62,M,Graduate,Divorced,$60K - $80K,Blue,6103
721029858,52,F,Graduate,Single,Less than $40K,Blue,2166
716762733,50,F,Doctorate,Single,Less than $40K,Blue,3449
710260983,51,F,Graduate,Divorced,Less than $40K,Blue,2984
793608258,54,F,Graduate,Single,Less than $40K,Silver,13432
719677758,39,F,Unknown,Married,$40K - $60K,Blue,10830
771411408,50,M,Post-Graduate,Unknown,$80K - $120K,Blue,2673
794191008,46,M,College,Married,$120K +,Blue,34516
708905733,45,M,Uneducated,Single,$60K - $80K,Blue,20633
788327358,61,M,Graduate,Single,Unknown,Blue,9070
751974258,51,M,Unknown,Unknown,$120K +,Blue,11954
805516608,50,M,Graduate,Married,$80K - $120K,Silver,34516
720006333,48,M,College,Divorced,$80K - $120K,Blue,4479
780114558,50,M,High School,Married,Less than $40K,Blue,3968
713090658,58,F,Uneducated,Single,Unknown,Blue,2599
718889508,46,M,College,Divorced,$60K - $80K,Blue,10074
824799108,46,F,High School,Married,$40K - $60K,Blue,10901
788618208,42,F,Unknown,Single,Less than $40K,Blue,8325
713133258,38,M,Unknown,Single,$80K - $120K,Silver,34516
717370533,40,M,Post-Graduate,Single,$120K +,Blue,34516
720425508,43,M,Graduate,Single,$80K - $120K,Blue,7196
712948383,48,M,Graduate,Married,$60K - $80K,Gold,34516
712839633,38,M,Uneducated,Single,$80K - $120K,Blue,34516
820330008,46,M,High School,Married,$120K +,Blue,32926
826150608,44,M,Uneducated,Unknown,$40K - $60K,Silver,18072
779187783,50,M,Unknown,Single,$80K - $120K,Blue,24533
720809358,39,M,College,Unknown,$40K - $60K,Blue,4874
714054408,50,M,College,Unknown,$60K - $80K,Blue,12889
789827208,41,F,Graduate,Married,Less than $40K,Blue,7531
718308558,49,F,Graduate,Divorced,Less than $40K,Blue,1838
801064833,42,M,Graduate,Married,$80K - $120K,Blue,30117
719838558,46,M,Uneducated,Single,$60K - $80K,Blue,5131
714510483,44,M,Graduate,Single,$80K - $120K,Gold,34516
718246458,53,M,Graduate,Single,$80K - $120K,Blue,24262
710822808,51,M,College,Single,$80K - $120K,Blue,34516
791730183,38,F,College,Unknown,Less than $40K,Blue,7385
709722858,50,M,Graduate,Married,$60K - $80K,Blue,20708
712582983,47,F,Graduate,Married,Less than $40K,Silver,14057
714999483,38,M,Uneducated,Unknown,$80K - $120K,Silver,34516
711388458,45,M,High School,Married,$60K - $80K,Blue,17072
796174983,52,M,High School,Single,$80K - $120K,Blue,25737
712918083,44,F,Unknown,Single,Less than $40K,Blue,2211
715459158,35,F,High School,Unknown,Unknown,Blue,16950
712687083,44,M,Graduate,Married,$60K - $80K,Blue,15043
713003358,40,M,Graduate,Single,$80K - $120K,Blue,29338
812443458,57,M,Graduate,Single,$120K +,Blue,25808
712984983,43,F,Unknown,Married,Less than $40K,Blue,2248
708826158,45,F,Uneducated,Divorced,$40K - $60K,Blue,3670
788725608,44,F,Graduate,Single,Less than $40K,Blue,8861
717559533,47,M,Graduate,Married,$120K +,Silver,34516
720443358,50,M,Unknown,Married,$60K - $80K,Blue,8014
806694333,44,F,Unknown,Married,Less than $40K,Blue,2771
709770408,51,M,Graduate,Married,$120K +,Silver,34516
718259433,45,F,High School,Married,Unknown,Blue,8383
770705208,44,F,Unknown,Single,Less than $40K,Gold,15365
